Year,Make,Model,Class,Fuel Type,City MPG (FT1),Highway MPG (FT1),Unadjusted City MPG (FT1),Unadjusted Highway MPG (FT1),Annual Fuel Cost (FT1)
2011,BMW,ActiveHybrid 7i,Midsize Cars,Premium,17,24,21.4,33.6032,2100
2011,BMW,ActiveHybrid 7Li,Large Cars,Premium,17,24,21.4,33.6032,2100
2011,BMW,ActiveHybrid X6,Sport Utility Vehicle - 4WD,Premium,17,19,20.7106,26.8567,2350
2011,BMW,Alpina B7 LWB,Large Cars,Premium,14,21,17.8132,29.8378,2500
2011,BMW,Alpina B7 LWB xDrive,Large Cars,Premium,14,20,16.9879,27.7307,2650
2011,BMW,Alpina B7 SWB,Large Cars,Premium,14,21,17.8132,29.8378,2500
2011,BMW,Alpina B7 SWB xDrive,Large Cars,Premium,14,20,16.9879,27.7307,2650
2011,BMW,M1 Coupe,Subcompact Cars,Premium,19,26,23.3,36.6,2000
2011,BMW,M3 Convertible,Subcompact Cars,Premium,14,20,16.671,27.3704,2650
2011,BMW,M3 Convertible,Subcompact Cars,Premium,14,20,16.6,27.3,2650
2011,BMW,M3 Coupe,Subcompact Cars,Premium,14,20,16.9853,27.9711,2650
2011,BMW,M3 Coupe,Subcompact Cars,Premium,14,21,17.1,28.4,2650
2011,BMW,M3 Sedan,Compact Cars,Premium,14,20,16.9853,27.9711,2650
2011,BMW,M3 Sedan,Compact Cars,Premium,14,21,17.1,28.4,2650
2011,BMW,X3 xDrive28i,Sport Utility Vehicle - 4WD,Premium,19,25,23.7566,35.5052,2000
2011,BMW,X3 xDrive35i,Sport Utility Vehicle - 4WD,Premium,19,26,23.5983,35.9931,2000
2011,BMW,X5 xDrive35d,Sport Utility Vehicle - 4WD,Diesel,19,26,23.8298,36.5179,1750
2011,BMW,X5 xDrive35i,Sport Utility Vehicle - 4WD,Premium,16,23,19.8504,32.286,2250
2011,BMW,X5 xDrive50i,Sport Utility Vehicle - 4WD,Premium,14,20,17.2585,28.1647,2650
2011,BMW,X5 xDriveM,Sport Utility Vehicle - 4WD,Premium,12,17,15.0374,23.0639,3000
2011,BMW,X6 xDrive35i,Sport Utility Vehicle - 4WD,Premium,16,23,19.8504,32.286,2250
2011,BMW,X6 xDrive50i,Sport Utility Vehicle - 4WD,Premium,14,20,17.2585,28.1647,2650
2011,BMW,X6 xDriveM,Sport Utility Vehicle - 4WD,Premium,12,17,15.0374,23.0639,3000
2011,BMW,Z4 sDrive30i,Two Seaters,Premium,18,28,23.1949,39.7206,1900
2011,BMW,Z4 sDrive30i,Two Seaters,Premium,19,28,23.2246,39.1501,1900
2011,BMW,Z4 sDrive35i,Two Seaters,Premium,17,23,20.9822,32.8579,2250
2011,BMW,Z4 sDrive35i,Two Seaters,Premium,19,26,23.3,36.6,2000
2011,BMW,Z4 sDrive35is,Two Seaters,Premium,17,23,20.9822,32.8579,2250
2011,Bugatti,Veyron,Two Seaters,Premium,8,15,10,17.9,4250
2011,Buick,Enclave AWD,Sport Utility Vehicle - 4WD,Regular,16,22,19.5,31.1,1950
2011,Buick,Enclave FWD,Sport Utility Vehicle - 2WD,Regular,17,24,20.6,33,1850
2011,Buick,LaCrosse,Midsize Cars,Regular,19,29,23.9,42,1500
2011,Buick,LaCrosse,Midsize Cars,Regular,17,27,21.0527,37.4874,1750
2011,Buick,LaCrosse AWD,Midsize Cars,Regular,16,26,20.5,36.1,1750
2011,Buick,Lucerne,Large Cars,Gasoline or E85,17,26,21.7,37.3,1650
2011,Buick,Lucerne,Large Cars,Regular,15,23,19,31.7,1950
2011,Buick,Regal,Midsize Cars,Regular,19,30,24.3,42.5,1500
2011,Buick,Regal,Midsize Cars,Gasoline or E85,18,28,22.7,39.4,1650
2011,Buick,Regal,Midsize Cars,Gasoline or E85,20,31,25,44.7,1450
2011,Cadillac,CTS,Midsize Cars,Regular,18,27,22.9,40.1,1650
2011,Cadillac,CTS,Midsize Cars,Premium,12,18,14.3707,25.1835,3000
2011,Cadillac,CTS,Midsize Cars,Regular,18,27,23.1,38.3,1650
2011,Cadillac,CTS,Midsize Cars,Premium,14,19,17.5,26.3,2650
2011,Cadillac,CTS,Midsize Cars,Regular,16,25,19.8,36.1,1850
2011,Cadillac,CTS,Midsize Cars,Regular,16,26,19.9,36,1850
2011,Cadillac,CTS AWD,Midsize Cars,Regular,18,26,22.3,37.3,1650
2011,Cadillac,CTS AWD,Midsize Cars,Regular,18,26,22,36.2,1650
2011,Cadillac,CTS Wagon,Small Station Wagons,Regular,18,26,22.2,37,1650
2011,Cadillac,CTS Wagon,Small Station Wagons,Regular,18,27,23.1,38.3,1650
2011,Cadillac,CTS Wagon,Small Station Wagons,Premium,12,18,14.3707,25.1835,3000
2011,Cadillac,CTS Wagon,Small Station Wagons,Premium,14,19,17.5,26.3,2650
2011,Cadillac,CTS Wagon AWD,Small Station Wagons,Regular,18,26,22.3,37.3,1650
2011,Cadillac,CTS Wagon AWD,Small Station Wagons,Regular,18,26,22,36.2,1650
2011,Cadillac,DTS,Large Cars,Regular,15,23,19,31.7,1950
2011,Cadillac,Escalade 2WD,Sport Utility Vehicle - 2WD,Gasoline or E85,14,18,17.3,28.4,2200
2011,Cadillac,Escalade AWD,Sport Utility Vehicle - 4WD,Gasoline or E85,13,18,17.1,27.4996,2350
2011,Cadillac,Escalade ESV 2WD,Sport Utility Vehicle - 2WD,Gasoline or E85,14,18,17.3,28.4,2200
2011,Cadillac,Escalade ESV AWD,Sport Utility Vehicle - 4WD,Gasoline or E85,13,18,15.4,24.2,2500
2011,Cadillac,Escalade Ext AWD,Sport Utility Vehicle - 4WD,Gasoline or E85,13,18,15.4,24.2,2500
2011,Cadillac,Escalade Hybrid 2WD,Sport Utility Vehicle - 2WD,Regular,20,23,25.8,32.8,1650
2011,Cadillac,Escalade Hybrid 4WD,Sport Utility Vehicle - 4WD,Regular,20,23,25.2,32.4,1650
2011,Cadillac,Funeral Coach / Hearse,Large Cars,Regular,12,17,14.9035,22.7071,2500
2011,Cadillac,Limousine,Large Cars,Regular,12,18,15.0083,24.4112,2500
2011,Cadillac,SRX 2WD,Sport Utility Vehicle - 2WD,Regular,18,24,22.1,34.4,1750
2011,Cadillac,SRX AWD,Sport Utility Vehicle - 4WD,Regular,17,22,21.5,31.3,1850
2011,Cadillac,SRX AWD,Sport Utility Vehicle - 4WD,Premium,16,22,19.2436,30.3,2350
2011,Cadillac,STS,Midsize Cars,Regular,18,27,22.9,40.1,1650
2011,Cadillac,STS AWD,Midsize Cars,Regular,18,26,22.3,37.3,1650
2011,Chevrolet,Avalanche 1500 2WD,Sport Utility Vehicle - 2WD,Gasoline or E85,15,21,18.3,29.4,2050
2011,Chevrolet,Avalanche 1500 4WD,Sport Utility Vehicle - 4WD,Gasoline or E85,15,21,18.1,29,2050
2011,Chevrolet,Aveo,Compact Cars,Regular,25,33,31.8,47.9,1250
2011,Chevrolet,Aveo,Compact Cars,Regular,27,34,34.8,48.9,1200
2011,Chevrolet,Aveo 5,Subcompact Cars,Regular,25,33,31.8,47.9,1250
2011,Chevrolet,Aveo 5,Subcompact Cars,Regular,27,34,34.8,48.9,1200
2011,Chevrolet,Camaro,Compact Cars,Regular,18,28,22.9,40.1,1600
2011,Chevrolet,Camaro,Compact Cars,Regular,16,24,19.4038,34.1873,1850
2011,Chevrolet,Camaro,Compact Cars,Regular,19,29,23.4,41.9,1600
2011,Chevrolet,Camaro,Compact Cars,Regular,16,24,19.6479,33.7252,1850
2011,Chevrolet,Camaro,Compact Cars,Regular,17,27,21,39,1750
2011,Chevrolet,Colorado 2WD,Small Pickup Trucks 2WD,Regular,18,24,23.1485,34.1536,1650
2011,Chevrolet,Colorado 2WD,Small Pickup Trucks 2WD,Regular,17,23,21.1065,31.857,1850
2011,Chevrolet,Colorado 2WD,Small Pickup Trucks 2WD,Regular,15,20,17.9,27.3,2200
2011,Chevrolet,Colorado 2WD,Small Pickup Trucks 2WD,Regular,18,25,23.1147,35.3266,1650
2011,Chevrolet,Colorado 4WD,Small Pickup Trucks 4WD,Regular,17,23,21.7,32.4,1750
2011,Chevrolet,Colorado 4WD,Small Pickup Trucks 4WD,Regular,17,22,20.8159,31.3436,1850
2011,Chevrolet,Colorado 4WD,Small Pickup Trucks 4WD,Regular,14,19,17.1,26.6,2200
2011,Chevrolet,Colorado 4WD,Small Pickup Trucks 4WD,Regular,18,24,22.3,34.1,1750
2011,Chevrolet,Colorado Cab Chassis inc 2WD,Small Pickup Trucks 2WD,Regular,15,20,19,27.7,2050
2011,Chevrolet,Colorado Cab Chassis inc 4WD,Small Pickup Trucks 4WD,Regular,16,21,19.6,29.8,1950
2011,Chevrolet,Colorado Crew Cab 2WD,Small Pickup Trucks 2WD,Regular,18,24,23.1,34.3,1650
2011,Chevrolet,Colorado Crew Cab 2WD,Small Pickup Trucks 2WD,Regular,17,23,20.8,31.6,1850
